,Magnitude,Place,Time,Longitude,Latitude,Depth
315,4.5,"Maug Islands region, Northern Mariana Islands",1700818029658,145.463,20.2054,10.0
316,4.8,"Maug Islands region, Northern Mariana Islands",1700817703288,145.3089,20.0971,9.888
317,5.1,"Maug Islands region, Northern Mariana Islands",1700817407797,145.4625,20.0957,10.0
318,5.4,"Maug Islands region, Northern Mariana Islands",1700817264228,145.1921,20.1336,10.0
319,6.9,"Maug Islands region, Northern Mariana Islands",1700816703893,145.5195,20.1319,22.163
320,4.4,"97 km NNE of Hirara, Japan",1700809619497,125.8091,25.5533,69.077
321,4.3,"112 km E of Miyako, Japan",1700806815469,143.2494,39.6249,22.739
322,4.2,"94 km S of Hualien City, Taiwan",1700713586461,121.5761,23.122,39.249
323,4.4,"91 km NNW of Hirara, Japan",1700696092544,124.9239,25.5508,108.956
324,4.2,"63 km ESE of Koseda, Japan",1700671949966,131.2216,30.1019,10.0
325,4.1,"Izu Islands, Japan region",1700659407823,138.6971,30.0273,424.163
326,4.2,"47 km ESE of Tatsugō, Japan",1700618622282,130.0506,28.2913,32.348
327,4.6,"Volcano Islands, Japan region",1700587185104,143.2133,22.516,141.081
328,4.5,"Izu Islands, Japan region",1700550263410,140.871,29.2083,97.606
329,4.3,"96 km E of Minami-Sōma, Japan",1700515564497,142.0707,37.7212,49.506
330,4.4,"75 km SE of Katsuren-haebaru, Japan",1700508895447,128.4382,25.8749,10.0
331,4.5,"81 km N of Hirara, Japan",1700463283859,125.325,25.5391,10.0
332,4.3,"86 km ENE of Mutsu, Japan",1700456467964,142.2265,41.4464,63.542
333,5.8,"82 km ENE of Yokohama, Japan",1700427690533,142.214,41.2349,42.0
334,5.0,"76 km SE of Katsuren-haebaru, Japan",1700425483045,128.4509,25.8857,10.0
335,4.7,"Izu Islands, Japan region",1700375736991,142.0638,30.7645,10.0
336,4.3,"16 km NE of Kuril’sk, Russia",1700337960185,148.0246,45.3308,171.481
337,4.3,"73 km ESE of Shikotan, Russia",1700329295904,147.4844,43.4451,55.845
338,4.4,"140 km SE of Katsuura, Japan",1700272546580,141.3975,34.2551,10.0
339,4.4,"243 km ESE of Kamaishi, Japan",1700246842337,144.2908,38.1854,10.0
340,4.0,"Maug Islands region, Northern Mariana Islands",1700244006429,144.9276,20.7218,91.026
341,4.4,"41 km ESE of Ōfunato, Japan",1700238882215,142.1605,38.9289,55.306
342,4.4,"98 km E of Hengchun, Taiwan",1700168427075,121.7017,22.0346,10.0
343,4.5,"Izu Islands, Japan region",1700102968145,137.8886,30.5568,479.511
344,4.4,Mariana Islands region,1700024619744,144.9329,21.1764,110.053
345,4.4,"7 km NNE of Matsuzaki, Japan",1700011647228,138.8179,34.8135,192.331
346,4.3,"18 km S of Nemuro, Japan",1699962146933,145.5747,43.1563,57.481
347,4.6,"196 km SSW of Ishigaki, Japan",1699956896061,123.4639,22.6907,10.0
348,4.4,"58 km ESE of Tomioka, Japan",1699946700237,141.5951,37.0828,65.45
349,4.3,"38 km WSW of Urakawa, Japan",1699917207204,142.3838,41.9769,72.408
350,4.2,"Bonin Islands, Japan region",1699887350230,142.3658,28.8031,10.0
351,4.2,"128 km S of Honchō, Japan",1699849783312,142.9535,40.9732,35.0
352,4.1,"Bonin Islands, Japan region",1699843905278,142.6688,28.4751,10.0
353,4.4,"91 km SE of Hiroo, Japan",1699786977140,144.0742,41.6996,32.248
354,4.1,Mariana Islands region,1699780267794,143.3118,21.606,265.742
355,4.2,"Izu Islands, Japan region",1699749605357,138.8756,29.8037,412.236
356,4.6,"Volcano Islands, Japan region",1699729261298,143.0659,22.4579,136.572
357,4.4,"107 km SSE of Ōyama, Japan",1699723448474,138.5527,33.6738,8.444
358,4.1,"Izu Islands, Japan region",1699718763523,138.3667,30.5672,425.613
359,4.9,"Bonin Islands, Japan region",1699711797914,142.4505,28.9885,22.868
360,4.5,"57 km SW of Kurio, Japan",1699707758347,129.9902,29.912,9.949
361,4.6,"93 km NNE of Hirara, Japan",1699699785711,125.7791,25.5329,23.292
362,5.3,"12 km SW of Kanoya, Japan",1699649430208,130.7679,31.2909,109.152
363,4.9,"63 km S of Hualien City, Taiwan",1699635279641,121.5996,23.403,34.076
364,4.0,"15 km E of Kochi, Japan",1699581247404,133.705,33.5525,31.574
365,4.3,"2 km ESE of Machida, Japan",1699578010332,139.4756,35.5275,107.279
366,4.2,"Bonin Islands, Japan region",1699547090724,139.2064,28.626,483.221
367,4.2,"Bonin Islands, Japan region",1699531734006,140.1233,27.4908,499.259
368,4.6,"240 km E of Yamada, Japan",1699523103883,144.7163,39.1733,10.0
369,4.4,"144 km E of Miyako, Japan",1699510438753,143.6172,39.7647,10.0
370,4.4,"108 km W of Ie, Japan",1699484034055,126.7256,26.8141,119.754
371,4.6,Mariana Islands region,1699451780083,143.0703,21.6122,307.041
372,5.6,"148 km ESE of Kuril’sk, Russia",1699431390853,149.7296,44.9784,77.731
373,4.0,"Bonin Islands, Japan region",1699418286306,139.4839,27.9289,498.747
374,4.7,"Bonin Islands, Japan region",1699400295787,142.4224,28.9489,10.0
375,4.2,"159 km S of Akkeshi, Japan",1699398400620,145.0089,41.6048,10.0
376,4.4,"114 km SSE of Shimoda, Japan",1699361554675,139.6292,33.8177,123.658
377,4.2,Mariana Islands region,1699355760043,142.9989,21.6154,311.276
378,4.4,"Bonin Islands, Japan region",1699243440198,142.6486,28.8142,10.0
379,4.3,"Izu Islands, Japan region",1699237342162,142.0526,30.9846,10.0
380,4.7,"near the east coast of Honshu, Japan",1699204208462,141.7219,37.828,51.87
381,4.3,"30 km SSE of Shimukappu, Japan",1699195517229,142.5637,42.7464,122.247
382,4.2,Mariana Islands region,1699179719036,147.6878,20.1534,10.0
383,4.6,"107 km ENE of Miyako, Japan",1699161402745,143.1551,39.8885,36.519
384,4.3,"145 km ESE of Iwaki, Japan",1699130080275,142.4017,36.5639,20.077
385,4.6,Mariana Islands region,1699103856345,147.6736,20.1421,18.829
386,4.5,"18 km SSE of Nemuro, Japan",1699103780263,145.6916,43.1766,64.511
387,4.4,"23 km S of Basco, Philippines",1699100762438,121.9667,20.2399,21.549
388,4.5,Mariana Islands region,1699093358657,147.6721,20.1428,10.0
389,4.0,"108 km E of Tomioka, Japan",1699092078316,142.2231,37.1988,37.226
390,4.5,Mariana Islands region,1699091174319,147.902,20.0469,10.0
391,4.7,Mariana Islands region,1699090717922,147.6817,20.1699,10.0
392,4.0,"37 km W of Imabetsu, Japan",1699041954667,140.0351,41.1438,170.748
393,4.7,"70 km N of Basco, Philippines",1698988608692,122.0289,21.0795,10.0
394,4.1,"Izu Islands, Japan region",1698964944542,138.9268,29.6831,459.35
395,4.7,"Izu Islands, Japan region",1698857618262,140.8752,29.2054,103.48
396,4.6,"Izu Islands, Japan region",1698826558160,141.6472,31.3098,28.881
397,4.3,Mariana Islands region,1698826471120,146.1964,20.745,10.0
398,4.9,"115 km SE of Kuril’sk, Russia",1698826131191,148.8222,44.4315,75.233
399,4.8,"14 km SW of Gobō, Japan",1698791641418,135.0557,33.7873,40.031
400,4.9,Mariana Islands region,1698783975293,147.6871,20.0752,10.0
401,4.3,"2 km N of Sakai, Japan",1698775702060,139.7988,36.1205,62.094
402,4.3,"84 km S of Hualien City, Taiwan",1698755633645,121.6257,23.2163,42.68
403,5.0,"Izu Islands, Japan region",1698705897660,141.6876,32.6712,10.0
404,4.2,"85 km E of Shikotan, Russia",1698641306266,147.7726,43.891,35.0
405,4.9,"Volcano Islands, Japan region",1698639748406,141.9655,23.8376,126.225
406,4.6,"74 km WNW of Naha, Japan",1698622684019,126.9478,26.3614,73.332
407,4.5,"112 km S of Yudomari, Japan",1698620111090,130.3559,29.2235,48.308
408,4.7,"Izu Islands, Japan region",1698591984389,140.7517,29.1801,110.661
409,4.0,"72 km S of Shikotan, Russia",1698568679340,146.6993,43.1483,52.988
410,4.7,"71 km ESE of Kamaishi, Japan",1698546319185,142.5779,38.9522,33.191
411,4.7,"66 km SE of Kamaishi, Japan",1698545629536,142.5014,38.9388,41.505
412,4.2,"Volcano Islands, Japan region",1698531574578,141.4464,23.0759,255.697
413,4.4,"81 km NE of Hengchun, Taiwan",1698459368559,121.3951,22.4214,10.0
414,4.1,"25 km SSW of Urakawa, Japan",1698431253176,142.6638,41.9415,51.105
415,4.3,"5 km ENE of Kasama, Japan",1698424101809,140.324,36.4016,110.199
416,4.2,"202 km SE of Koshima, Japan",1698415672439,131.914,28.8585,10.0
417,4.2,"41 km ENE of Noda, Japan",1698413462345,142.2562,40.2657,51.786
418,4.0,"136 km SSE of Itoman, Japan",1698390166948,128.0884,24.9504,10.0
419,4.4,"118 km SE of Kuril’sk, Russia",1698378039647,148.7556,44.3611,43.912
420,4.2,"215 km ESE of Miyakojima, Japan",1698290727574,127.2679,24.0309,10.0
421,4.3,"33 km SW of Dunhua, China",1698209328710,127.9112,43.1747,10.0
422,4.2,"Izu Islands, Japan region",1698181586656,141.9921,30.6086,10.0
423,4.4,"5 km NE of Gotenba, Japan",1698150582320,138.981,35.3518,166.826
424,4.0,"135 km SSE of Shima, Japan",1698136924539,137.5978,33.2933,348.368
425,4.6,"60 km SW of Yonakuni, Japan",1698116066521,122.5951,24.0644,38.537
426,5.9,"59 km SW of Yonakuni, Japan",1698102324760,122.6384,24.0413,31.0
427,3.9,"10 km NE of Akkeshi, Japan",1698091546637,144.9238,43.1112,109.107
428,4.5,"73 km E of Shikotan, Russia",1698076892188,147.6266,43.9079,86.531
429,4.4,"94 km E of Yujing, Taiwan",1698067160147,121.3723,22.9863,17.261
430,4.6,"22 km SE of Miyakojima, Japan",1698060485942,125.4659,24.6484,53.573
431,4.5,"Bonin Islands, Japan region",1698044006450,140.9795,27.6317,90.627
432,4.2,"0 km SW of Hasaki, Japan",1698016274366,140.8265,35.7292,47.581
433,4.6,"33 km NE of Iheya, Japan",1697984020385,128.2231,27.2271,62.029
434,4.4,"39 km ENE of Hachinohe, Japan",1697978901663,141.9565,40.5816,55.502
435,4.0,"Izu Islands, Japan region",1697923156759,138.3983,30.9872,390.402
436,4.7,"Izu Islands, Japan region",1697902821304,142.3664,31.7445,18.174
437,4.4,"30 km SSW of Niikappu, Japan",1697880737265,142.124,42.1138,10.845
438,4.1,"44 km NE of Makubetsu, Japan",1697859562325,142.2864,45.6053,310.595
439,4.6,"Izu Islands, Japan region",1697856141148,141.8711,31.8873,10.0
440,4.4,"Izu Islands, Japan region",1697843264056,141.5402,31.0113,10.0
441,4.5,"29 km ESE of Iwaki, Japan",1697835329632,141.1834,36.9476,36.377
442,4.6,"Izu Islands, Japan region",1697829370315,141.3634,30.9388,31.422
443,5.0,"Izu Islands, Japan region",1697828504453,141.3646,30.9402,28.807
444,4.3,"221 km ESE of Kushimoto, Japan",1697820929950,137.8506,32.5025,347.483
445,4.4,"111 km S of Koshima, Japan",1697745817230,130.5372,29.2329,39.58
446,5.0,"75 km SE of Katsuren-haebaru, Japan",1697687516417,128.4834,25.9383,10.0
447,4.4,"Izu Islands, Japan region",1697678711291,141.4037,30.8562,25.621
448,4.6,"Izu Islands, Japan region",1697676519984,141.4832,30.8324,20.506
449,4.4,"24 km NNE of Otobe, Japan",1697674502492,140.2388,42.1776,149.944
450,5.1,"Izu Islands, Japan region",1697667306845,141.3689,30.8272,25.335
451,4.2,"Bonin Islands, Japan region",1697659785533,142.5128,28.7435,14.216
452,4.4,"22 km SSE of Akkeshi, Japan",1697646456399,144.9303,42.8404,75.49
453,4.4,"193 km SE of Katsuura, Japan",1697586069399,141.6608,33.8075,10.0
454,4.5,"52 km NE of Shikotan, Russia",1697583361315,147.2058,44.1143,112.231
455,4.6,"47 km NNE of Hirara, Japan",1697489401616,125.5097,25.1881,16.712
456,4.6,"Volcano Islands, Japan region",1697476973812,142.1216,23.5246,116.183
457,4.6,"45 km NNE of Hirara, Japan",1697464427341,125.5391,25.1572,10.0
458,4.9,"39 km NNE of Hirara, Japan",1697463048196,125.5035,25.1128,9.536
459,4.3,"Izu Islands, Japan region",1697459755402,141.8794,30.8465,24.245
460,5.7,"46 km NNE of Hirara, Japan",1697452930570,125.5573,25.1582,13.261
461,4.0,Mariana Islands region,1697427184275,143.0303,21.622,304.582
462,4.2,"139 km E of Korsakov, Russia",1697390567790,144.5747,46.451,356.806
463,5.2,"199 km SE of Katsuura, Japan",1697361205711,141.7225,33.7721,16.306
464,4.7,"Izu Islands, Japan region",1697327099338,141.9883,30.8339,10.0
465,4.3,"201 km S of Preobrazheniye, Russia",1697300711907,134.309,41.1102,426.181
466,4.9,"74 km E of Hualien City, Taiwan",1697292244643,122.3314,23.9616,10.0
467,4.0,"Bonin Islands, Japan region",1697285816004,140.0201,27.9759,445.599
468,4.3,"87 km SSE of Naze, Japan",1697282046477,129.9589,27.7019,10.0
469,4.7,"62 km NW of Iheya, Japan",1697276800227,127.6098,27.4812,101.363
470,4.3,"73 km E of Hualien City, Taiwan",1697270713354,122.3233,23.9747,25.536
471,4.5,"69 km E of Hualien City, Taiwan",1697270163884,122.2878,24.0161,31.568
472,4.9,"68 km E of Hualien City, Taiwan",1697270010155,122.2738,23.9848,20.448
473,4.0,"16 km SSW of Ise, Japan",1697268179624,136.6522,34.3406,353.93
474,4.8,"274 km SSE of Tateyama, Japan",1697257993431,140.8723,32.6594,57.554
475,4.9,"74 km ENE of Mutsu, Japan",1697250564172,142.055,41.5116,53.827
476,4.2,"6 km SSE of Sarabetsu, Japan",1697237153459,143.2183,42.6055,98.035
477,4.6,"Bonin Islands, Japan region",1697229880106,142.4323,28.788,23.632
478,5.1,"30 km WSW of Imabetsu, Japan",1697191191842,140.1515,41.074,168.306
479,5.1,"120 km SSE of Kuril’sk, Russia",1697150019723,148.51,44.2409,40.251
480,4.0,"Izu Islands, Japan region",1697132862753,139.734,30.1889,10.0
481,4.7,"31 km NE of Kaohsiung, Taiwan",1697112989169,120.5315,22.8103,17.13
482,4.5,"80 km SE of Onagawa Chō, Japan",1697104535918,141.9883,37.8615,47.791
483,4.3,"134 km SE of Onagawa Chō, Japan",1697093228224,142.5605,37.6104,31.7
484,4.0,"Izu Islands, Japan region",1697067839793,138.7153,29.7403,433.37
485,4.6,"74 km NW of Uken, Japan",1697063593555,128.6959,28.7792,138.54
486,4.5,"74 km NE of Kuji, Japan",1697033450027,142.3965,40.6585,59.957
487,4.3,"Izu Islands, Japan region",1697023906656,141.601,30.8561,10.0
488,5.2,"78 km SE of Lugu, Taiwan",1697020616840,121.3166,23.2664,16.025
489,4.2,"Izu Islands, Japan region",1697018125267,142.1276,30.7028,10.0
490,4.6,"Izu Islands, Japan region",1696841139600,141.8981,30.6622,10.0
491,4.4,"128 km E of Tomioka, Japan",1696837392251,142.452,37.1528,30.415
492,5.3,"75 km NNE of Otrada, Russia",1696828182141,146.168,44.7118,181.984
493,4.1,"52 km ENE of Noda, Japan",1696819895036,142.4016,40.2476,51.829
494,4.3,"Volcano Islands, Japan region",1696816918959,141.2735,24.6364,193.975
495,4.4,"Izu Islands, Japan region",1696802029652,141.8852,30.6757,10.0
496,4.5,"Izu Islands, Japan region",1696800405096,140.3431,30.005,10.0
497,4.9,"Izu Islands, Japan region",1696800101729,139.8132,29.6373,10.0
498,5.3,"Izu Islands, Japan region",1696799848430,140.0739,29.77,10.0
499,5.0,"Izu Islands, Japan region",1696799607937,140.0281,29.7985,10.0
500,4.9,"Izu Islands, Japan region",1696799356452,140.114,29.8308,10.0
501,5.4,"Izu Islands, Japan region",1696799132437,139.9661,29.7638,10.0
502,5.0,"Izu Islands, Japan region",1696798840543,140.0495,29.7418,10.0
503,4.9,"Izu Islands, Japan region",1696798608379,139.9328,29.8249,10.0
504,4.7,"Izu Islands, Japan region",1696798285664,139.9186,29.77,10.0
505,4.8,"Izu Islands, Japan region",1696797789456,140.2201,29.7256,10.0
506,4.7,"Izu Islands, Japan region",1696797272705,139.9904,29.7181,10.0
507,4.7,"Izu Islands, Japan region",1696796722652,139.9258,29.7121,10.0
508,4.7,"Izu Islands, Japan region",1696796030973,140.0888,29.688,10.0
509,4.5,"Izu Islands, Japan region",1696794826086,140.0613,29.6904,10.0
510,4.3,"Izu Islands, Japan region",1696791490349,139.878,30.1221,10.0
511,4.3,"89 km SE of Shima, Japan",1696771153180,137.5599,33.7934,331.581
512,4.1,"4 km WNW of Shibayama, Japan",1696762190853,140.3922,35.6989,64.348
513,4.2,"95 km NE of Yonakuni, Japan",1696747362613,123.6254,25.1086,4.896
514,5.2,"Izu Islands, Japan region",1696743394797,140.1109,29.7935,10.0
515,4.4,"Izu Islands, Japan region",1696743263192,139.7693,30.0223,10.0
516,4.3,"Izu Islands, Japan region",1696721539572,141.813,31.1302,10.0
517,4.0,"38 km ENE of Noda, Japan",1696715875378,142.2377,40.2382,56.478
518,4.8,"Izu Islands, Japan region",1696699792754,141.927,31.1739,10.0
519,4.3,"42 km ENE of Noda, Japan",1696698318629,142.2527,40.294,52.255
520,5.1,"43 km ENE of Noda, Japan",1696688788186,142.3093,40.2023,53.464
521,5.0,"Izu Islands, Japan region",1696674203059,141.9129,31.2682,10.0
522,4.2,"Izu Islands, Japan region",1696663890702,140.2528,29.8282,10.0
523,4.3,"Izu Islands, Japan region",1696659436612,140.2802,29.7465,10.0
524,4.9,"Izu Islands, Japan region",1696653993420,140.3774,30.0884,10.0
525,4.5,"Izu Islands, Japan region",1696637307192,142.0028,30.8414,10.0
526,4.2,"Izu Islands, Japan region",1696635389664,142.9084,31.1235,10.0
527,4.8,"Izu Islands, Japan region",1696622002403,139.6876,30.271,10.0
528,4.9,"Izu Islands, Japan region",1696621913226,139.9171,29.9597,10.0
529,4.7,"299 km SSE of Kushimoto, Japan",1696621515133,137.5261,31.2105,10.0
530,4.4,"95 km NE of Yonakuni, Japan",1696620291087,123.6059,25.1326,6.218
531,4.5,"Volcano Islands, Japan region",1696616541542,141.1988,25.377,170.396
532,4.6,"Izu Islands, Japan region",1696608791319,140.0224,30.0026,10.0
533,4.6,"Izu Islands, Japan region",1696603126589,140.0433,29.7418,10.0
534,5.0,"Izu Islands, Japan region",1696598127220,140.1588,30.1985,10.0
535,4.9,"Izu Islands, Japan region",1696597617597,140.0943,30.0909,10.0
536,4.4,"Izu Islands, Japan region",1696589553037,140.0756,29.9773,10.0
537,4.4,"Izu Islands, Japan region",1696580273501,140.1741,29.8205,10.0
538,4.2,"Izu Islands, Japan region",1696580116861,139.995,29.6183,10.0
539,4.3,"14 km SSE of Tomioka, Japan",1696578244551,141.0668,37.2095,79.039
540,4.7,"Izu Islands, Japan region",1696576195305,140.3236,29.846,10.0
541,4.7,"Izu Islands, Japan region",1696575274820,139.7779,30.1326,10.0
542,4.4,"Izu Islands, Japan region",1696573001976,140.0786,29.7753,10.0
543,5.5,"Izu Islands, Japan region",1696571362063,139.991,30.1062,10.0
544,4.9,"Izu Islands, Japan region",1696569658009,139.9792,30.0967,10.0
545,4.4,"Izu Islands, Japan region",1696569395455,141.6845,31.2004,10.0
546,5.1,"Izu Islands, Japan region",1696568223494,141.908,31.1964,10.0
547,4.9,"Izu Islands, Japan region",1696564150371,138.5664,30.2769,440.885
548,4.4,"Izu Islands, Japan region",1696562545258,139.9578,29.6741,10.0
549,4.6,"Izu Islands, Japan region",1696560026100,139.9181,29.9956,10.0
550,4.7,"Izu Islands, Japan region",1696557938568,139.7295,30.0655,10.0
551,4.6,"Izu Islands, Japan region",1696557829065,140.0437,29.8778,10.0
552,4.5,"Izu Islands, Japan region",1696556331956,139.7688,30.1418,10.0
553,6.1,"Izu Islands, Japan region",1696555877149,139.9683,30.1409,10.0
554,4.9,"Izu Islands, Japan region",1696555829566,139.919,30.1858,10.0
555,4.9,"Izu Islands, Japan region",1696555454172,141.9852,30.7613,10.0
556,4.5,"109 km S of Kuril’sk, Russia",1696554724698,148.1129,44.2561,50.246
557,4.3,"123 km E of Shikotan, Russia",1696554598608,148.2458,43.9326,55.902
558,4.7,"114 km E of Shikotan, Russia",1696552932560,148.1275,43.9725,35.0
559,5.2,"Izu Islands, Japan region",1696542996215,141.8975,31.1734,10.0
560,4.7,"Izu Islands, Japan region",1696542837754,139.7655,30.1459,10.0
561,4.6,"Izu Islands, Japan region",1696539181363,140.0594,30.1043,10.0
562,4.6,"Izu Islands, Japan region",1696525109698,139.7874,30.1963,10.0
