,Magnitude,Place,Time,Longitude,Latitude,Depth
8323,4.3,"40 km E of Namie, Japan",1523487738140,141.4601,37.5215,29.93
8322,4.3,"130 km ESE of Namie, Japan",1523490929050,142.3841,37.0864,10.0
8321,5.3,"110 km NW of Iwanai, Japan",1523519813070,139.5377,43.6748,216.57
8320,4.7,"Volcano Islands, Japan region",1523525922370,143.0323,22.3682,192.92
8319,4.8,"104 km E of Yamada, Japan",1523533020790,143.1615,39.4384,31.69
8318,4.9,"56 km E of Ishinomaki, Japan",1523540259530,141.949,38.3751,59.44
8317,4.7,"115 km E of Miyako, Japan",1523591152310,143.2679,39.8205,28.95
8316,5.2,"28 km ESE of Nemuro, Japan",1523646000530,145.8728,43.1867,47.65
8315,4.5,"Volcano Islands, Japan region",1523653053840,142.6862,25.5686,51.13
8314,4.5,"8 km ESE of Nishio, Japan",1523686408860,137.1366,34.8484,10.0
8313,4.3,"74 km SSE of Kuril’sk, Russia",1523729251410,148.1026,44.5751,49.36
8312,5.2,"Volcano Islands, Japan region",1523751044050,143.0243,23.4624,8.69
8311,4.3,"104 km E of Yamada, Japan",1523804983070,143.1655,39.4155,23.93
8310,4.2,"206 km S of Tateyama, Japan",1523821910560,140.2926,33.1543,128.98
8309,4.6,"97 km E of Yujing, Taiwan",1523886538770,121.4094,23.0297,16.31
8308,4.9,"209 km S of Shimoda, Japan",1523902141770,139.106,32.7926,194.55
8307,4.0,Mariana Islands region,1523978509270,143.276,21.6362,259.62
8306,4.4,"Izu Islands, Japan region",1523984055210,140.9819,29.4724,110.13
8305,3.5,"6 km S of Pizitou, Taiwan",1523995349220,120.4546,23.426,10.0
8304,4.7,"147 km E of Miyako, Japan",1524051973980,143.6576,39.7368,10.0
8303,4.1,"Izu Islands, Japan region",1524064156510,139.3075,29.1649,424.48
8302,4.6,"65 km ESE of ?funato, Japan",1524113876010,142.3558,38.7575,35.0
8301,4.9,"76 km NE of Miyako, Japan",1524137905350,142.4739,40.1954,38.67
8300,4.5,"218 km ESE of Yamada, Japan",1524143810710,144.3892,38.9357,10.0
8299,4.3,"58 km W of Yonakuni, Japan",1524201906460,122.4365,24.3699,68.78
8298,4.5,"46 km SE of Kushiro, Japan",1524221150660,144.7041,42.6356,56.64
8297,4.1,"12 km S of Shimo-furano, Japan",1524251454020,142.3589,43.2412,167.16
8296,4.8,"Bonin Islands, Japan region",1524253678630,142.5713,26.8512,36.54
8295,5.1,"34 km SE of Hasaki, Japan",1524304038210,141.0884,35.5014,21.69
8294,4.2,"106 km S of Hualien City, Taiwan",1524308214320,121.6943,23.0172,19.25
8293,5.0,"Bonin Islands, Japan region",1524330115970,141.5756,26.4634,72.44
8292,4.6,"Maug Islands region, Northern Mariana Islands",1524362860780,145.0467,20.8068,115.35
8291,4.3,"75 km SE of Katsuura, Japan",1524383789690,140.8528,34.6321,35.44
8290,4.6,"62 km SSE of Shimoda, Japan",1524430174680,139.1043,34.1319,10.0
8289,4.3,"75 km SE of Shizunai-furukawach?, Japan",1524490849970,143.074,41.9038,77.15
8288,4.9,"75 km SW of Yonakuni, Japan",1524503430630,122.4714,23.9811,10.0
8287,5.5,"12 km ENE of Nemuro, Japan",1524560001860,145.7259,43.3482,83.0
8286,4.3,"Bonin Islands, Japan region",1524595335930,140.1161,27.3187,385.66
8285,4.8,Sea of Okhotsk,1524663981610,146.9715,48.1773,462.45
8284,4.4,"Volcano Islands, Japan region",1524782666460,141.5661,25.6359,53.51
8283,4.5,"58 km NNE of Hengchun, Taiwan",1524808553740,121.0548,22.4437,10.0
8282,4.1,"Volcano Islands, Japan region",1524835226530,143.6504,22.2602,132.38
8281,4.2,"42 km W of Ishigaki, Japan",1524844742410,123.7417,24.2894,34.89
8280,4.2,"34 km E of Ishinomaki, Japan",1524881544810,141.6971,38.4281,53.04
8279,4.5,"67 km ESE of Miyazaki, Japan",1524889634490,132.1058,31.7679,10.0
8278,4.6,"53 km SSE of Kuril’sk, Russia",1524906924230,148.0946,44.7718,125.17
8277,4.3,"9 km ESE of ?tsuchi, Japan",1524971378450,141.9928,39.3218,53.61
8276,4.1,"55 km NE of Hengchun, Taiwan",1524985356680,121.1834,22.2974,10.0
8275,4.4,"259 km SSE of Tateyama, Japan",1525065321430,140.7746,32.7682,58.15
8274,4.1,"Izu Islands, Japan region",1525074510670,138.7345,29.7407,479.03
8273,4.3,"53 km WSW of Kurio, Japan",1525105530790,129.9332,30.0362,117.21
8272,4.5,Mariana Islands region,1525122722600,145.567,21.4448,24.36
8271,4.0,"Izu Islands, Japan region",1525165539320,138.5606,29.4215,499.49
8270,4.2,"45 km SE of Yilan, Taiwan",1525193249380,122.0772,24.471,61.87
8269,5.1,"71 km E of Hualien City, Taiwan",1525218424380,122.3081,24.0443,19.26
8268,4.2,"155 km S of ?yama, Japan",1525222519470,138.1112,33.2049,323.59
8267,4.5,"7 km SW of Yachimata, Japan",1525367229990,140.2558,35.6104,60.76
8266,4.4,"2 km NNE of Chiba, Japan",1525367862910,140.1323,35.6198,66.5
8265,3.9,"15 km WNW of Kitaibaraki, Japan",1525434054260,140.5916,36.8456,18.01
8264,4.6,"38 km ESE of Nishinoomote, Japan",1525492767910,131.3943,30.6642,38.81
8263,4.5,"31 km ENE of Iwaki, Japan",1525502614220,141.2053,37.1582,50.05
8262,4.1,"163 km S of Itoman, Japan",1525514187600,127.769,24.6578,10.0
8261,4.2,"4 km W of Ushiku, Japan",1525531600830,140.0873,35.9695,73.21
8260,4.5,"16 km S of ?date, Japan",1525558548230,140.5551,40.1271,12.12
8259,4.6,"71 km W of Naze, Japan",1525572321750,128.7629,28.4902,55.3
8258,5.4,"Izu Islands, Japan region",1525586639330,140.1932,31.4438,10.0
8257,4.4,"6 km WNW of Kumamoto, Japan",1525608801220,130.629,32.8295,22.1
8256,5.1,"6 km WSW of Morioka, Japan",1525636848630,141.0775,39.6737,96.72
8255,4.4,"54 km NW of Naze, Japan",1525681059210,129.0466,28.6786,85.59
8254,4.4,"163 km ESE of Kuril’sk, Russia",1525751196850,149.9002,44.8781,77.81
8253,4.3,"90 km ESE of Kamaishi, Japan",1525928053190,142.8862,39.1008,48.35
8252,4.3,"133 km WSW of Naze, Japan",1525928635000,128.2101,27.9353,25.66
8251,4.8,"67 km ENE of Namie, Japan",1525949833250,141.6406,37.8161,37.22
8250,4.5,"Izu Islands, Japan region",1525978983120,142.1425,29.7665,10.0
8249,4.5,"26 km ENE of Nago, Japan",1525995299080,128.2367,26.7001,31.37
8248,4.5,"137 km WSW of Naze, Japan",1526013650630,128.1943,27.8913,10.0
8247,4.7,"90 km S of Hirara, Japan",1526040477790,125.1462,23.9972,10.0
8246,4.5,"Izu Islands, Japan region",1526075529310,141.3859,32.3715,25.16
8245,5.1,"7 km SSE of Hakuba, Japan",1526088569810,137.9022,36.643,9.94
8244,4.5,"49 km S of Kushiro, Japan",1526096914030,144.3008,42.5367,63.45
8243,4.5,"20 km SSE of Hualien City, Taiwan",1526098666310,121.6949,23.8106,45.36
8242,5.0,"55 km E of Ishinomaki, Japan",1526143777350,141.9287,38.4847,43.99
8241,4.3,"Izu Islands, Japan region",1526186649670,142.1584,29.7061,20.17
8240,4.2,"10 km SW of Shing?, Japan",1526220227440,135.9042,33.6599,414.52
8239,4.5,"Bonin Islands, Japan region",1526252046960,143.6295,27.0795,30.61
8238,4.4,"71 km E of Ishinomaki, Japan",1526282574790,142.1181,38.3496,35.0
8237,5.0,"80 km NE of Miyako, Japan",1526293879820,142.6787,40.0942,40.33
8236,4.1,"9 km ENE of Miyako, Japan",1526337994450,142.0381,39.6827,57.88
8235,4.5,"12 km S of ?tsuki, Japan",1526360441510,138.9888,35.5025,54.82
8234,4.2,"91 km ENE of Hachinohe, Japan",1526410043820,142.5381,40.7447,47.11
8233,4.6,"127 km W of Naze, Japan",1526508007940,128.1873,28.3377,135.48
8232,5.3,"9 km SE of Asahi, Japan",1526526752690,140.7193,35.6584,41.89
8231,4.3,"52 km SW of Kuril’sk, Russia",1526542923300,147.3372,44.9439,79.94
8230,5.7,"70 km S of Nemuro, Japan",1526582533240,145.586,42.6846,30.0
8229,4.4,"56 km ESE of Jiufen, Taiwan",1526699346460,122.3219,24.8485,14.44
8228,4.0,Mariana Islands region,1526819036570,143.2588,21.6044,317.68
8227,4.3,"Izu Islands, Japan region",1526881504980,142.2391,31.1873,10.0
8226,4.7,"11 km S of Hasaki, Japan",1526993738540,140.8261,35.6324,35.0
8225,4.6,"46 km N of Shimokizukuri, Japan",1527019862840,140.3652,41.2337,151.89
8224,4.0,"149 km SE of Ishigaki, Japan",1527032062060,125.1028,23.3073,10.0
8223,3.7,"6 km NNE of Setakamachi-takayanagi, Japan",1527092753960,130.4797,33.2047,10.0
8222,5.0,"124 km NNW of Nago, Japan",1527160336720,127.7021,27.7142,118.44
8221,4.5,"128 km WSW of Itoman, Japan",1527189309510,126.5833,25.5048,45.85
8220,4.0,"260 km N of Kuril’sk, Russia",1527203046660,147.4182,47.5461,403.11
8219,4.6,"39 km WNW of Naha, Japan",1527242806140,127.3475,26.4017,58.06
8218,4.9,"23 km ENE of Iiyama, Japan",1527250422320,138.6062,36.9333,10.0
8217,4.6,"108 km SE of Naze, Japan",1527275385730,130.1042,27.5625,19.91
8216,4.3,"52 km ESE of Takanabe, Japan",1527285728540,132.0309,32.0046,27.12
8215,4.3,"84 km SSE of Kuril’sk, Russia",1527309204370,148.1155,44.4873,57.91
8214,4.1,"Izu Islands, Japan region",1527325713640,138.6906,30.0155,421.36
8213,4.7,"71 km SSE of Ishinomaki, Japan",1527343294390,141.7377,37.8709,49.28
8212,4.5,"Volcano Islands, Japan region",1527350600970,143.965,22.2105,132.93
8211,4.3,"38 km SE of Kamaishi, Japan",1527391335380,142.217,39.0671,50.51
8210,5.3,"14 km WNW of Fuyu, China",1527443452610,124.642,45.2355,10.0
8209,4.4,"89 km SSE of Kuril’sk, Russia",1527454839880,148.1736,44.4485,96.55
8208,4.6,"Bonin Islands, Japan region",1527461284260,142.0546,28.483,35.0
8207,4.6,"51 km ESE of Ishinomaki, Japan",1527522424440,141.869,38.3019,44.19
8206,4.3,"35 km ENE of Shikotan, Russia",1527556687520,147.1476,43.898,55.62
8205,4.1,"161 km S of ?yama, Japan",1527571504550,138.0832,33.1489,322.78
8204,4.4,"119 km S of Kushiro, Japan",1527572921480,144.6454,41.9182,34.23
8203,4.5,"65 km E of ?arai, Japan",1527595286480,141.3093,36.2643,35.0
8202,4.6,"Bonin Islands, Japan region",1527614499330,142.4575,28.9869,25.79
8201,4.4,"119 km SE of Hirara, Japan",1527670531030,126.1024,24.0073,10.0
8200,4.3,"Volcano Islands, Japan region",1527713190410,141.2644,24.8803,165.75
8199,4.4,"34 km SW of Kushiro, Japan",1527714926970,144.1293,42.7239,55.41
8198,4.6,"89 km ESE of Yujing, Taiwan",1527728598540,121.2823,22.8561,10.0
8197,4.5,"166 km E of Kuril’sk, Russia",1527751677420,149.9925,45.2293,94.71
8196,4.0,"221 km SE of Shing?, Japan",1527857805160,137.862,32.5095,365.86
8195,4.1,"8 km WSW of Hualien City, Taiwan",1527875005700,121.5262,23.9454,15.72
8194,4.4,Mariana Islands region,1527900152680,143.4797,21.8903,204.53
8193,4.2,"15 km SE of Puli, Taiwan",1527904871170,121.0674,23.8541,23.99
8192,5.4,"103 km E of Shikotan, Russia",1527932889140,147.9844,43.9796,15.0
8191,4.6,"116 km E of Shikotan, Russia",1527935137630,148.1681,43.8343,34.45
8190,4.5,"3 km NW of ?ami, Japan",1527960058840,140.2868,35.5395,63.67
8189,4.9,"Bonin Islands, Japan region",1527968038290,139.7217,27.602,491.61
8188,4.5,"Izu Islands, Japan region",1527992367500,141.7798,29.9426,35.0
8187,4.4,"190 km SE of Katsuura, Japan",1528004404910,141.7928,33.9462,10.0
8186,4.4,"150 km ESE of Namie, Japan",1528088061120,142.5953,37.0129,36.72
8185,4.6,"122 km ESE of Iwaki, Japan",1528128379370,142.1138,36.5547,24.3
8184,4.2,"Bonin Islands, Japan region",1528198683550,140.1129,27.3126,371.54
8183,4.4,"Bonin Islands, Japan region",1528246098910,143.7414,26.9791,10.0
8182,4.3,"77 km ENE of Hengchun, Taiwan",1528319948850,121.4818,22.145,10.0
8181,4.5,"8 km W of Narita, Japan",1528351121140,140.2276,35.7961,50.92
8180,4.2,"Izu Islands, Japan region",1528356256870,139.31,29.1319,425.27
8179,4.6,"4 km N of Hasaki, Japan",1528373883960,140.8425,35.7724,46.19
8178,4.2,"4 km NNW of Takedamachi, Japan",1528403102050,131.3867,33.0072,119.51
8177,4.2,"223 km N of Hirara, Japan",1528416214990,124.9867,26.7971,238.58
8176,4.1,"Izu Islands, Japan region",1528425399980,138.4774,31.4009,389.55
8175,4.3,"Volcano Islands, Japan region",1528477777120,144.0964,22.9588,40.11
8174,4.0,"Bonin Islands, Japan region",1528480719650,139.6749,28.1919,404.54
8173,3.3,"9 km NNW of Fujinomiya, Japan",1528552247690,138.5732,35.2969,10.0
8172,4.7,"23 km SSE of Yuzhno-Kurilsk, Russia",1528580750660,145.9304,43.8243,84.43
8171,3.1,"13 km S of Douliu, Taiwan",1528618700390,120.5403,23.5911,10.0
8170,5.0,"Bonin Islands, Japan region",1528642519590,143.3872,27.2865,10.0
8169,4.4,"Bonin Islands, Japan region",1528643472540,141.7486,26.9913,60.48
8168,4.5,"46 km SE of Nishinoomote, Japan",1528644340560,131.3552,30.4455,10.0
8167,4.5,"11 km ENE of Hualien City, Taiwan",1528731726200,121.7186,24.0004,10.29
8166,5.4,"24 km SSE of Kushima, Japan",1528746861270,131.3679,31.295,30.0
8165,4.8,"36 km SE of Nichinan, Japan",1528747001960,131.6286,31.3566,35.0
8164,4.9,"20 km SE of ?hara, Japan",1528747745460,140.5461,35.1148,35.0
8163,4.7,"20 km ESE of Hualien City, Taiwan",1528750348410,121.7954,23.9284,10.0
8162,4.4,"199 km SE of Katsuura, Japan",1528766802380,141.7483,33.7961,28.35
8161,4.6,"82 km ESE of Kushiro, Japan",1528807076880,145.2129,42.5704,44.37
8160,4.3,"71 km E of Hualien City, Taiwan",1528837055180,122.3051,23.9741,16.98
8159,4.3,"77 km E of Hualien City, Taiwan",1528855120270,122.3588,23.9102,20.24
8158,4.5,"91 km SSE of Hengchun, Taiwan",1528856175350,121.0822,21.2419,33.81
8157,4.7,"Izu Islands, Japan region",1528861492960,140.954,30.078,91.39
8156,4.2,"68 km SE of ?funato, Japan",1528914880990,142.1708,38.5686,41.8
8155,4.3,"153 km ESE of Kuril’sk, Russia",1528918107540,149.7623,44.8838,42.84
8154,4.5,"4 km ESE of Chiba, Japan",1528928072440,140.1624,35.5812,70.17
8153,4.3,"17 km ENE of Basco, Philippines",1528983680230,122.1276,20.4975,137.08
8152,4.7,"18 km SE of Yilan, Taiwan",1529096034990,121.8778,24.6392,65.56
8151,4.7,"8 km ENE of ?hara, Japan",1529114950870,140.4852,35.2647,35.0
8150,4.4,"7 km E of ?hara, Japan",1529115753030,140.4761,35.243,29.32
8149,4.4,"Bonin Islands, Japan region",1529201865120,141.2761,27.6963,42.37
8148,4.0,"39 km SE of Kamaishi, Japan",1529216114980,142.1832,39.0132,35.93
8147,4.6,"12 km ENE of Shibukawa, Japan",1529216842160,139.1346,36.5135,11.23
8146,4.5,"45 km SE of ?funato, Japan",1529250222630,142.1016,38.7988,39.68
8145,4.7,"68 km SSW of Nemuro, Japan",1529271370210,145.2894,42.746,55.35
8144,5.5,"near the south coast of western Honshu, Japan",1529276314770,135.6389,34.8246,10.34
8143,4.9,"72 km WSW of Basco, Philippines",1529299357390,121.3288,20.194,16.02
8142,4.4,"56 km NW of Yonakuni, Japan",1529334375280,122.6105,24.8345,126.19
8141,4.6,"2 km NNW of Neyagawa, Japan",1529335884860,135.61,34.788,10.0
8140,3.7,"near the south coast of western Honshu, Japan",1529362320390,135.6468,34.7705,10.0
8139,4.4,"48 km SE of Shikotan, Russia",1529370477210,147.1713,43.5111,68.17
8138,4.3,"39 km SSE of Kushiro, Japan",1529412389020,144.5676,42.651,75.0
8137,4.6,"196 km SSE of Kushiro, Japan",1529422171550,145.114,41.2924,10.0
8136,4.7,"67 km E of Hualien City, Taiwan",1529522336240,122.2701,24.0287,10.0
8135,4.2,"5 km E of Kamogawa, Japan",1529564009240,140.1556,35.0883,40.82
8134,4.4,"Volcano Islands, Japan region",1529631302330,141.91,24.5875,35.0
8133,4.4,"13 km SSW of Shimoda, Japan",1529632022010,138.8838,34.5649,177.06
8132,3.9,"2 km NE of Hirakata, Japan",1529762926420,135.6707,34.8275,10.0
8131,4.3,"156 km NW of Mikuni, Japan",1529784295710,135.1177,37.3503,360.8
8130,4.5,Mariana Islands region,1529817377370,144.3419,21.6559,112.63
8129,4.6,"66 km ESE of Shikotan, Russia",1529846288550,147.497,43.6068,86.65
8128,4.6,"120 km NE of Naze, Japan",1529888901610,130.4531,29.0425,10.0
8127,4.0,"285 km E of Dolinsk, Russia",1529903628010,146.5302,47.7846,438.16
8126,4.4,"35 km E of Yilan, Taiwan",1529953651540,122.1011,24.7033,67.07
8125,4.8,"118 km S of Yudomari, Japan",1529992720390,130.4848,29.1628,10.0
8124,4.6,"8 km NNW of Miyoshi, Japan",1530000014240,132.816,34.8713,35.34
8123,4.4,"83 km ESE of Shizunai-furukawach?, Japan",1530000271340,143.3508,42.1489,52.48
8122,4.3,"9 km NW of ?hara, Japan",1530009983140,140.3254,35.3079,23.81
8121,4.8,"19 km E of ?tsuchi, Japan",1530010985000,142.1222,39.336,39.72
8120,4.2,"Volcano Islands, Japan region",1530029727450,142.9064,22.9964,62.78
8119,4.3,"7 km ENE of ?hara, Japan",1530040599570,140.4664,35.2724,35.0
8118,4.2,"70 km ENE of Hualien City, Taiwan",1530048215200,122.2793,24.1297,49.38
8117,4.4,"southwestern Ryukyu Islands, Japan",1530072865720,125.4443,25.3472,122.17
8116,4.2,"15 km WNW of Kajiki, Japan",1530100067950,130.5105,31.7871,162.68
8115,4.3,"80 km E of Yujing, Taiwan",1530113200390,121.2347,22.9972,8.88
8114,4.2,"21 km ENE of ?hara, Japan",1530122287650,140.6084,35.3222,37.19
8113,4.4,"190 km SSE of Tateyama, Japan",1530159816630,140.75,33.4273,55.14
8112,4.2,"63 km SE of Shizunai-furukawach?, Japan",1530189403240,142.8046,41.8664,56.9
8111,4.6,"17 km S of Katsuura, Japan",1530248725280,140.2975,34.9902,32.36
8110,4.1,"Volcano Islands, Japan region",1530352740820,143.2885,22.2269,131.55
8109,4.2,"Volcano Islands, Japan region",1530397437960,145.2034,22.6402,10.0
8108,4.4,"14 km S of Shibetsu, Japan",1530411721170,145.1004,43.5324,146.98
8107,4.2,"48 km E of Hachinohe, Japan",1530452324300,142.0725,40.4618,55.48
8106,4.9,"76 km ENE of Mutsu, Japan",1530466021130,142.0835,41.5109,54.39
8105,5.6,"168 km E of Yuzhno-Sakhalinsk, Russia",1530477942960,144.9542,46.9633,392.59
8104,4.6,"Izu Islands, Japan region",1530491931860,142.266,29.904,10.0
8103,4.2,"5 km SW of Pizitou, Taiwan",1530516369720,120.4089,23.4532,10.0
8102,4.4,"39 km SE of ?funato, Japan",1530532025280,142.0517,38.8254,61.32
8101,5.2,"123 km SSE of Shizunai-furukawach?, Japan",1530532401290,142.7104,41.2557,37.82
8100,4.4,"84 km SSE of Toba, Japan",1530538754210,137.1768,33.7751,357.07
8099,3.9,"Izu Islands, Japan region",1530565086370,139.411,29.1115,438.41
8098,4.6,"49 km ENE of Yujing, Taiwan",1530609657510,120.923,23.2476,10.0
8097,4.0,"175 km SE of Hirara, Japan",1530613629400,126.3859,23.5722,10.0
8096,4.5,"37 km ESE of Nobeoka, Japan",1530617928190,132.0448,32.4682,40.21
8095,4.4,"55 km W of Ōarai, Japan",1530624837290,141.1952,36.3051,43.76
8094,4.1,"84 km E of Yujing, Taiwan",1530648616320,121.2835,23.0643,7.0
8093,4.0,"Izu Islands, Japan region",1530669240030,139.0841,29.9588,426.34
8092,4.4,"77 km S of Shing?, Japan",1530702251180,136.0429,33.0354,431.4
8091,4.4,"5 km NNW of Ichihara, Japan",1530748456840,140.0685,35.5611,81.29
8090,4.4,"31 km E of Namie, Japan",1530769235360,141.3537,37.5214,35.04
8089,4.1,"35 km SSE of Shizunai-furukawach?, Japan",1530780208780,142.5905,42.0634,27.87
8088,4.5,"Izu Islands, Japan region",1530825371350,141.3128,29.3529,35.0
8087,4.6,"Volcano Islands, Japan region",1530853920170,144.3131,22.9306,10.0
8086,4.0,"Bonin Islands, Japan region",1530867959400,140.2168,27.1269,445.34
8085,4.6,"257 km ESE of Poronaysk, Russia",1530942136950,146.3401,48.3412,483.47
8084,5.9,"27 km SE of ?hara, Japan",1530962630050,140.6424,35.1073,40.0
8083,4.6,"Bonin Islands, Japan region",1530972737820,142.0035,27.8968,56.92
8082,3.8,"4 km SSW of Kameoka, Japan",1531032340820,135.563,34.9634,10.0
8081,4.0,"7 km S of Obihiro, Japan",1531042716820,143.2116,42.8463,132.51
8080,4.5,"31 km ESE of ?hara, Japan",1531065634170,140.7261,35.1702,39.09
8079,4.4,"10 km NE of Kashima, Japan",1531075986610,130.1726,33.1756,10.0
8078,4.7,"Izu Islands, Japan region",1531084022130,141.9467,32.2573,10.0
8077,4.6,"Volcano Islands, Japan region",1531105968490,143.5104,23.1803,38.03
8076,4.4,"32 km ESE of ?hara, Japan",1531144477560,140.7474,35.1859,46.45
8075,4.9,"79 km ENE of Mutsu, Japan",1531198556040,142.0908,41.563,51.06
8074,4.9,"97 km NE of Hasaki, Japan",1531200224860,141.6769,36.2766,32.47
8073,4.5,"96 km NE of Hasaki, Japan",1531201621950,141.669,36.2748,36.98
8072,4.3,"142 km NE of Miyako, Japan",1531222363600,143.285,40.4005,10.0
8071,4.3,"54 km E of Yujing, Taiwan",1531231102740,120.9948,23.1309,10.0
8070,4.0,Sea of Okhotsk,1531301935850,145.2018,46.6641,372.56
8069,4.3,"12 km W of Yujing, Taiwan",1531312911840,120.3368,23.1112,10.0
8068,4.2,"122 km ENE of Hachinohe, Japan",1531329222210,142.8318,40.9248,37.55
8067,4.5,"Volcano Islands, Japan region",1531341852910,142.8775,23.3112,46.31
8066,2.6,"13 km NNE of Tainan, Taiwan",1531343136010,120.2709,23.1026,10.0
8065,4.3,"134 km ENE of Miyako, Japan",1531350085300,143.4563,39.9765,10.0
8064,4.2,"256 km SE of Shing?, Japan",1531354303540,137.792,31.9962,388.02
8063,5.0,"Volcano Islands, Japan region",1531355881130,143.8291,23.5443,8.43
8062,4.4,"Bonin Islands, Japan region",1531357596500,142.835,26.9673,43.65
8061,4.4,"Volcano Islands, Japan region",1531359283260,143.7539,23.6109,10.0
8060,5.1,"Volcano Islands, Japan region",1531364964920,143.8489,23.5464,10.0
8059,4.4,"73 km ESE of Hachinohe, Japan",1531370786750,142.3259,40.2992,49.57
8058,4.7,"84 km ESE of Ishinomaki, Japan",1531384763390,142.2318,38.2054,35.18
8057,2.7,"8 km SE of Pizitou, Taiwan",1531400455280,120.5041,23.4377,15.91
8056,4.4,"138 km ENE of Hasaki, Japan",1531468743660,142.2836,36.1357,10.0
8055,4.5,"78 km SSE of Fukuech?, Japan",1531469976990,129.0367,32.0106,18.52
8054,4.6,"78 km E of Yujing, Taiwan",1531507120600,121.2308,23.1196,12.37
8053,3.4,"82 km E of Yujing, Taiwan",1531514555940,121.2585,22.9981,10.12
8052,4.6,"137 km SE of Hirara, Japan",1531519401490,126.3499,24.0126,10.0
8051,4.4,Mariana Islands region,1531521873810,144.387,21.5878,109.53
